busstop_id,lat,lng
1202,-3.828091,-38.493348
1203,-3.831613,-38.495075
1204,-3.832769,-38.494627
1206,-3.831769,-38.492694
1207,-3.834847,-38.494954
1208,-3.834928,-38.495172
1209,-3.835454,-38.494064
1210,-3.835771,-38.494218
1211,-3.723065,-38.522168
1212,-3.721186,-38.522028
1213,-3.721055,-38.522135
1214,-3.72337,-38.524511
1215,-3.722949,-38.523952
1216,-3.720611,-38.518814
1217,-3.720844,-38.51958
1218,-3.721439,-38.51926
1219,-3.720304,-38.516585
1220,-3.720541,-38.517276
1221,-3.724091,-38.520148
1222,-3.72404,-38.519604
1223,-3.725342,-38.520227
1224,-3.726763,-38.520507
1225,-3.726532,-38.518656
1226,-3.724875,-38.518572
1227,-3.727187,-38.516632
1228,-3.72574,-38.515836
1229,-3.726213,-38.514287
1230,-3.724342,-38.522958
1231,-3.720648,-38.512204
1232,-3.720592,-38.513186
1233,-3.722312,-38.508188
1234,-3.721692,-38.509171
1235,-3.721539,-38.509846
1236,-3.727046,-38.511924
1237,-3.724365,-38.507424
1238,-3.724219,-38.509948
1240,-3.727428,-38.50453
1241,-3.724121,-38.504018
1242,-3.723864,-38.504897
1243,-3.723209,-38.505954
1244,-3.724457,-38.50625
1245,-3.725554,-38.500761
1246,-3.725657,-38.500916
1248,-3.726902,-38.497022
1249,-3.726799,-38.496877
1250,-3.726115,-38.499006
1251,-3.726982,-38.492797
1252,-3.726851,-38.492891
1253,-3.727298,-38.494783
1254,-3.727173,-38.494931
1255,-3.723247,-38.484077
1256,-3.72657,-38.489983
1257,-3.727369,-38.491287
1258,-3.726528,-38.490985
1260,-3.726106,-38.48702
1261,-3.725903,-38.487064
1263,-3.725602,-38.485706
1264,-3.724599,-38.482764
1265,-3.725411,-38.48412
1266,-3.725208,-38.484155
1267,-3.724772,-38.482226
1268,-3.724646,-38.482207
1269,-3.722942,-38.464487
1270,-3.720958,-38.464349
1271,-3.721064,-38.464461
1272,-3.719125,-38.465342
1273,-3.719311,-38.463679
1274,-3.726879,-38.468911
1275,-3.726917,-38.468809
1276,-3.726914,-38.469825
1278,-3.724871,-38.465664
1279,-3.72608,-38.464433
1282,-3.726666,-38.464109
1283,-3.726859,-38.461297
1284,-3.726839,-38.461471
1285,-3.725388,-38.462109
1286,-3.725373,-38.462281
1287,-3.723347,-38.46319
1288,-3.723352,-38.463346
1290,-3.758924,-38.612296
1291,-3.757626,-38.611683
1292,-3.762755,-38.614121
1295,-3.760406,-38.612927
1296,-3.758952,-38.608124
1297,-3.758938,-38.60796
1301,-3.755358,-38.604785
1302,-3.759095,-38.606716
1303,-3.759042,-38.606442
1305,-3.754852,-38.601714
1306,-3.755228,-38.601876
1307,-3.757762,-38.602339
1308,-3.758039,-38.602312
1310,-3.762904,-38.609241
1311,-3.762796,-38.609134
1312,-3.762939,-38.609576
1314,-3.7616,-38.609202
1315,-3.761576,-38.60904
1317,-3.763867,-38.606888
1318,-3.759586,-38.605438
1319,-3.759487,-38.605305
1320,-3.762969,-38.600645
1321,-3.76298,-38.602499
1322,-3.76041,-38.603641
1323,-3.760273,-38.603544
1324,-3.761311,-38.603012
1325,-3.760628,-38.602805
1326,-3.766096,-38.61545
1328,-3.76722,-38.615956
1329,-3.765007,-38.612982
1330,-3.764318,-38.613519
1331,-3.76466,-38.614393
1332,-3.764239,-38.614783
1333,-3.772379,-38.618967
1334,-3.772009,-38.618861
1335,-3.769383,-38.617148
1336,-3.769456,-38.617305
1337,-3.772212,-38.615165
1339,-3.770882,-38.618193
1340,-3.770819,-38.618241
1341,-3.771509,-38.61452
1344,-3.769183,-38.613564
1345,-3.769262,-38.613444
1348,-3.764719,-38.610284
1349,-3.764188,-38.610222
1350,-3.766182,-38.611022
1351,-3.766127,-38.610843
1352,-3.767334,-38.609801
1353,-3.767815,-38.608983
1354,-3.767908,-38.608538
1355,-3.768296,-38.607308
1356,-3.766615,-38.606238
1357,-3.766294,-38.605869
1358,-3.764864,-38.605077
1359,-3.764179,-38.605779
1360,-3.767078,-38.601314
1361,-3.767392,-38.602389
1362,-3.764482,-38.602084
1363,-3.770631,-38.606642
1364,-3.770081,-38.605945
1365,-3.769725,-38.606603
1366,-3.770266,-38.605918
1367,-3.772082,-38.605156
1368,-3.771559,-38.604872
1369,-3.770178,-38.604646
1370,-3.769436,-38.604277
1371,-3.767858,-38.60339
1372,-3.768549,-38.6073
1373,-3.770957,-38.603621
1374,-3.770919,-38.602712
1375,-3.771055,-38.602335
1376,-3.770815,-38.601813
1379,-3.766592,-38.597066
1380,-3.766467,-38.596976
1381,-3.765971,-38.598633
1382,-3.765817,-38.598572
1383,-3.766603,-38.600616
1384,-3.7669,-38.593052
1385,-3.772349,-38.598014
1386,-3.772453,-38.597893
1387,-3.770388,-38.597643
1388,-3.770572,-38.597528
1389,-3.770255,-38.598406
1391,-3.770474,-38.600167
1392,-3.770603,-38.600097
1393,-3.775043,-38.607732
1395,-3.774048,-38.610299
1396,-3.775608,-38.609259
1397,-3.775762,-38.609288
1398,-3.775064,-38.605798
1399,-3.77517,-38.605523
1400,-3.774619,-38.605855
1401,-3.774344,-38.605633
1402,-3.775016,-38.604213
1403,-3.776074,-38.606254
1404,-3.774881,-38.604171
1405,-3.774723,-38.601468
1406,-3.77447,-38.601323
1407,-3.77355,-38.600765
1408,-3.777269,-38.60218
1409,-3.779144,-38.607378
1410,-3.779104,-38.607193
1411,-3.779707,-38.60506
1412,-3.779757,-38.605201
1413,-3.77816,-38.606844
1414,-3.780126,-38.607391
1415,-3.777887,-38.601286
1419,-3.780124,-38.60386
1420,-3.780031,-38.6039
1421,-3.77708,-38.599868
1422,-3.773204,-38.599424
1423,-3.773125,-38.599441
1424,-3.777867,-38.598373
1425,-3.778617,-38.598685
1426,-3.779066,-38.59412
1429,-3.780073,-38.593518
1430,-3.779876,-38.591238
1431,-3.781064,-38.590004
1433,-3.729314,-38.603483
1434,-3.729235,-38.603374
1435,-3.730546,-38.603297
1436,-3.730493,-38.60319
1437,-3.731012,-38.601628
1440,-3.731603,-38.599672
1441,-3.731713,-38.598744
1442,-3.732042,-38.597904
1443,-3.731335,-38.597678
1444,-3.730111,-38.597633
1445,-3.729755,-38.597614
1446,-3.729016,-38.597352
1447,-3.728063,-38.598292
1449,-3.73218,-38.593778
1450,-3.731864,-38.595892
1451,-3.731665,-38.596238
1452,-3.733107,-38.599878
1453,-3.73431,-38.599951
1454,-3.734402,-38.600017
1455,-3.735964,-38.599722
1456,-3.732593,-38.596732
1457,-3.734454,-38.595909
1458,-3.73598,-38.595225
1459,-3.732415,-38.594799
1460,-3.732908,-38.591589
1461,-3.732552,-38.590599
1462,-3.732391,-38.590425
1463,-3.733276,-38.592706
1464,-3.734954,-38.591363
1465,-3.73535,-38.591718
1466,-3.73548,-38.591727
1467,-3.736417,-38.591161
1468,-3.736604,-38.590936
1469,-3.734522,-38.590595
1470,-3.728146,-38.586988
1472,-3.731264,-38.587674
1473,-3.728334,-38.585141
1474,-3.728351,-38.584924
1475,-3.730537,-38.586076
1476,-3.73048,-38.586141
1477,-3.730884,-38.584778
1478,-3.730757,-38.584568
1480,-3.728738,-38.582576
1481,-3.731845,-38.579965
1482,-3.730149,-38.58068
1483,-3.730676,-38.580542
1484,-3.819572,-38.496297
1485,-3.819708,-38.496454
1486,-3.821694,-38.495348
1488,-3.8252,-38.494063
1489,-3.825163,-38.493809
1490,-3.734035,-38.588274
1491,-3.734437,-38.58637
1492,-3.736065,-38.586326
1493,-3.734934,-38.584329
1494,-3.734872,-38.584082
1495,-3.733314,-38.583487
1496,-3.733626,-38.583832
1497,-3.732388,-38.580414
1498,-3.732465,-38.580333
1499,-3.733937,-38.57983
1500,-3.733845,-38.579739
1501,-3.730728,-38.577099
1502,-3.731135,-38.578433
1503,-3.729749,-38.574617
1504,-3.729514,-38.574235
1505,-3.729218,-38.573317
1506,-3.728736,-38.572106
1507,-3.72813,-38.570335
1508,-3.727768,-38.568181
1509,-3.730075,-38.569054
1510,-3.733518,-38.577708
1511,-3.733603,-38.577652
1514,-3.733423,-38.568773
1515,-3.73329,-38.569088
1516,-3.732001,-38.564635
1517,-3.731776,-38.564578
1518,-3.730176,-38.564774
1519,-3.728435,-38.564974
1521,-3.729979,-38.55917
1522,-3.731152,-38.559933
1526,-3.735007,-38.564251
1527,-3.734584,-38.564425
1543,-3.774205,-38.588936
1544,-3.77338,-38.588098
1545,-3.776712,-38.587963
1546,-3.773543,-38.585979
1547,-3.77608,-38.582286
1548,-3.776065,-38.582193
1549,-3.774862,-38.581639
1550,-3.774875,-38.581477
1551,-3.773625,-38.580993
1552,-3.77495,-38.579511
1553,-3.780249,-38.588579
1556,-3.779869,-38.586045
1557,-3.780035,-38.58575
1558,-3.780556,-38.583914
1559,-3.780489,-38.583864
1560,-3.779492,-38.5832
1561,-3.779446,-38.583282
1562,-3.777491,-38.583031
1563,-3.781603,-38.580361
1564,-3.781399,-38.580292
1565,-3.735924,-38.595373
1566,-3.708931,-38.471486
1567,-3.70895,-38.471182
1568,-3.709115,-38.468559
1569,-3.713374,-38.473175
1570,-3.712219,-38.472713
1571,-3.71142,-38.472155
1572,-3.713763,-38.473109
1573,-3.71865,-38.475068
1574,-3.716248,-38.475202
1575,-3.715981,-38.474613
1576,-3.71421,-38.473815
1577,-3.714071,-38.473231
1578,-3.71446,-38.471493
1579,-3.714393,-38.471319
1580,-3.71127,-38.46732
1581,-3.712891,-38.466551
1582,-3.712604,-38.466788
1583,-3.717263,-38.46704
1584,-3.717629,-38.466948
1585,-3.717945,-38.464344
1586,-3.716774,-38.464864
1587,-3.714887,-38.465634
1588,-3.714818,-38.46575
1591,-3.730941,-38.541087
1593,-3.730107,-38.539914
1594,-3.727769,-38.540415
1596,-3.729111,-38.537808
1597,-3.729655,-38.536727
1598,-3.729692,-38.536072
1599,-3.731284,-38.535768
1600,-3.731588,-38.537324
1601,-3.733366,-38.541519
1602,-3.732368,-38.538039
1604,-3.733307,-38.536329
1605,-3.733537,-38.536395
1606,-3.733835,-38.536484
1607,-3.734125,-38.536571
1608,-3.734472,-38.536676
1609,-3.735188,-38.536218
1610,-3.736143,-38.537183
1612,-3.73498,-38.539168
1614,-3.774958,-38.576164
1615,-3.774942,-38.575484
1617,-3.777153,-38.576467
1618,-3.774446,-38.57403
1619,-3.774261,-38.573979
1620,-3.774611,-38.569382
1622,-3.777714,-38.569678
1623,-3.78006,-38.568945
1624,-3.779613,-38.56845
1625,-3.780531,-38.569255
1627,-3.78119,-38.569973
1628,-3.77885,-38.571878
1629,-3.778966,-38.571662
1630,-3.779971,-38.573226
1631,-3.779921,-38.573546
1632,-3.780219,-38.574055
1633,-3.781124,-38.575028
1635,-3.778956,-38.578033
1636,-3.778548,-38.577792
1637,-3.775129,-38.565992
1638,-3.775282,-38.565058
1639,-3.777357,-38.566389
1640,-3.776972,-38.567672
1641,-3.776338,-38.567892
1642,-3.77613,-38.567129
1643,-3.773134,-38.563774
1644,-3.774213,-38.564362
1645,-3.774998,-38.564166
1646,-3.773247,-38.562387
1647,-3.777264,-38.564072
1648,-3.77541,-38.559726
1649,-3.775609,-38.560192
1650,-3.773998,-38.558064
1652,-3.78092,-38.558281
1653,-3.780654,-38.558358
1654,-3.779786,-38.559977
1655,-3.779201,-38.560904
1656,-3.780713,-38.561663
1657,-3.777734,-38.561605
1658,-3.780817,-38.565245
1659,-3.781955,-38.565279
1660,-3.774618,-38.555239
1661,-3.774782,-38.554346
1662,-3.774483,-38.552499
1663,-3.775962,-38.551215
1665,-3.777383,-38.553119
1666,-3.777635,-38.548166
1668,-3.77744,-38.547849
1671,-3.779199,-38.547773
1672,-3.779166,-38.547605
1673,-3.778758,-38.549111
1674,-3.778643,-38.549209
1675,-3.781163,-38.546275
1677,-3.778377,-38.551729
1678,-3.780015,-38.551537
1679,-3.768127,-38.612648
1680,-3.767845,-38.612218
1681,-3.767139,-38.611792
1690,-3.730685,-38.533556
1691,-3.731755,-38.534535
1692,-3.728547,-38.534931
1693,-3.731125,-38.531572
1694,-3.73134,-38.531657
1697,-3.729617,-38.531539
1702,-3.731835,-38.524987
1707,-3.731848,-38.527812
1708,-3.731388,-38.527957
1709,-3.732093,-38.526159
1710,-3.73213,-38.526043
1711,-3.732183,-38.525885
1712,-3.732239,-38.52572
1713,-3.732832,-38.533324
1715,-3.734494,-38.53535
1716,-3.735353,-38.534581
1717,-3.735955,-38.534446
1721,-3.733858,-38.533467
1722,-3.733844,-38.532712
1723,-3.733911,-38.531782
1724,-3.734849,-38.530314
1725,-3.735159,-38.529333
1726,-3.73606,-38.529212
1727,-3.733976,-38.528524
1728,-3.732332,-38.528454
1729,-3.732366,-38.527625
1732,-3.733103,-38.526074
1733,-3.732149,-38.52662
1734,-3.732819,-38.525582
1735,-3.732684,-38.525537
1736,-3.732547,-38.52549
1737,-3.732395,-38.52544
1738,-3.734422,-38.526095
1740,-3.736518,-38.52501
1741,-3.728352,-38.52274
1742,-3.729826,-38.521488
1743,-3.731879,-38.522333
1744,-3.731812,-38.52211
1745,-3.727811,-38.521014
1746,-3.727933,-38.518974
1747,-3.728995,-38.515586
1749,-3.727901,-38.51439
1750,-3.731019,-38.514492
1752,-3.733529,-38.524221
1753,-3.733937,-38.523436
1754,-3.735658,-38.523566
1755,-3.735719,-38.523392
1756,-3.735066,-38.524349
1757,-3.736575,-38.52182
1758,-3.735465,-38.522155
1760,-3.735117,-38.520856
1761,-3.734749,-38.520277
1762,-3.735276,-38.519257
1763,-3.735571,-38.517737
1764,-3.735974,-38.517067
1765,-3.736454,-38.515141
1766,-3.728909,-38.511355
1767,-3.730604,-38.510667
1768,-3.729904,-38.512795
1769,-3.732103,-38.511155
1770,-3.728531,-38.507387
1771,-3.72763,-38.510137
1772,-3.729642,-38.509087
1775,-3.729055,-38.505797
1776,-3.730355,-38.506901
1777,-3.731097,-38.504624
1778,-3.731363,-38.505688
1779,-3.731787,-38.505611
1780,-3.732816,-38.508997
1781,-3.733419,-38.507147
1783,-3.732406,-38.505158
1785,-3.733895,-38.506311
1786,-3.735387,-38.506985
1787,-3.731728,-38.502607
1788,-3.73025,-38.502059
1789,-3.729835,-38.496403
1790,-3.729885,-38.496216
1791,-3.731811,-38.497007
1792,-3.731737,-38.496825
1793,-3.727998,-38.495606
1794,-3.727855,-38.495779
1795,-3.727996,-38.49318
1796,-3.728277,-38.49282
1797,-3.730102,-38.493576
1798,-3.729392,-38.495796
1801,-3.736179,-38.500543
1804,-3.732431,-38.499674
1806,-3.735005,-38.497882
1807,-3.733988,-38.497791
1812,-3.728682,-38.491539
1813,-3.7285,-38.491654
1816,-3.73141,-38.488887
1819,-3.731462,-38.48657
1821,-3.730334,-38.48503
1822,-3.728236,-38.482111
1823,-3.728382,-38.482258
1824,-3.731385,-38.482296
1825,-3.7314,-38.482129
1826,-3.730308,-38.482921
1827,-3.729431,-38.481794
1828,-3.729345,-38.481672
1830,-3.735553,-38.490007
1833,-3.735634,-38.48909
1834,-3.733054,-38.489176
1835,-3.733768,-38.488413
1838,-3.735786,-38.486388
1839,-3.736744,-38.482629
1842,-3.732746,-38.484914
1844,-3.733187,-38.481471
1845,-3.732674,-38.480158
1847,-3.727715,-38.480318
1848,-3.727801,-38.480514
1849,-3.73176,-38.475514
1850,-3.731822,-38.475587
1851,-3.731136,-38.476794
1852,-3.731228,-38.476813
1854,-3.730381,-38.477644
1855,-3.727655,-38.475596
1856,-3.728134,-38.475919
1858,-3.728103,-38.473006
1859,-3.728578,-38.471795
1860,-3.728417,-38.47135
1861,-3.728355,-38.473607
1862,-3.731025,-38.472827
1863,-3.730931,-38.472857
1864,-3.732087,-38.473501
1865,-3.733623,-38.480919
1866,-3.733782,-38.480723
1868,-3.733576,-38.479372
1870,-3.734428,-38.476443
1873,-3.735822,-38.471581
1875,-3.732908,-38.473947
1876,-3.732879,-38.47434
1879,-3.729024,-38.460282
1882,-3.73094,-38.462946
1884,-3.734298,-38.469399
1885,-3.734735,-38.469443
1886,-3.732592,-38.466571
1887,-3.732604,-38.466846
1888,-3.732425,-38.46101
1889,-3.732553,-38.461088
1890,-3.732486,-38.4628
1891,-3.732593,-38.462731
1892,-3.729594,-38.459814
1893,-3.731532,-38.459212
1894,-3.731691,-38.459295
1895,-3.732324,-38.458477
1896,-3.732721,-38.4581
1898,-3.739511,-38.596923
1899,-3.740198,-38.596701
1900,-3.739909,-38.594935
1901,-3.739249,-38.594795
1902,-3.736844,-38.593421
1904,-3.740262,-38.594061
1906,-3.737166,-38.592246
1907,-3.737213,-38.591479
1908,-3.739313,-38.590597
1909,-3.737147,-38.591123
1910,-3.739736,-38.590361
1914,-3.743497,-38.595189
1915,-3.744107,-38.596209
1918,-3.742914,-38.594272
1919,-3.742158,-38.591219
1920,-3.743882,-38.590978
1921,-3.745071,-38.590588
1922,-3.745153,-38.58966
1923,-3.745366,-38.592159
1926,-3.785014,-38.618732
1932,-3.789314,-38.613819
1933,-3.790435,-38.613388
1934,-3.789865,-38.615136
1936,-3.788446,-38.619831
1937,-3.788158,-38.620789
1938,-3.78215,-38.607947
1939,-3.782165,-38.607793
1940,-3.785766,-38.607677
1941,-3.782775,-38.60761
1942,-3.7833,-38.60577
1943,-3.78382,-38.604203
1944,-3.784205,-38.602571
1945,-3.784354,-38.602302
1946,-3.783508,-38.601645
1948,-3.790345,-38.601878
1951,-3.788295,-38.608178
1952,-3.790651,-38.609276
1955,-3.789066,-38.605807
1958,-3.783887,-38.598708
1959,-3.784436,-38.597564
1961,-3.785927,-38.597976
1962,-3.785269,-38.589979
1963,-3.787253,-38.598269
1965,-3.787985,-38.59764
1966,-3.78852,-38.595593
1967,-3.78866,-38.595427
1968,-3.789586,-38.592324
1970,-3.790164,-38.592798
1971,-3.790125,-38.593205
1972,-3.787551,-38.59005
1973,-3.738914,-38.587905
1974,-3.739374,-38.587954
1975,-3.737509,-38.588436
1976,-3.740046,-38.587267
1977,-3.738695,-38.583279
1978,-3.738187,-38.58302
1979,-3.738274,-38.58036
1980,-3.737909,-38.581002
1981,-3.745575,-38.58649
1982,-3.745423,-38.586665
1983,-3.74306,-38.587241
1984,-3.742816,-38.587351
1985,-3.74201,-38.587316
1986,-3.741536,-38.587431
1988,-3.741225,-38.584951
1989,-3.741362,-38.585317
1990,-3.743132,-38.584856
1991,-3.745885,-38.585183
1992,-3.737883,-38.577483
1993,-3.73741,-38.577221
1994,-3.739305,-38.572397
1995,-3.739533,-38.572264
1996,-3.737177,-38.57228
1997,-3.737043,-38.574101
1998,-3.739306,-38.568826
1999,-3.739178,-38.568896
2000,-3.738095,-38.569311
2003,-3.736734,-38.571707
2004,-3.745136,-38.576604
2005,-3.742517,-38.574977
2006,-3.74588,-38.572402
2007,-3.742527,-38.574691
2008,-3.740736,-38.567749
2009,-3.738085,-38.563572
2011,-3.740059,-38.561989
2013,-3.737929,-38.562424
2014,-3.740728,-38.561146
2015,-3.740929,-38.561366
2016,-3.741211,-38.563459
2017,-3.740283,-38.559028
2018,-3.740425,-38.55892
2019,-3.743919,-38.564624
2020,-3.742573,-38.56601
2021,-3.742305,-38.565999
2022,-3.741661,-38.565614
2023,-3.741859,-38.565845
2026,-3.741507,-38.561669
2027,-3.743387,-38.561292
2028,-3.745188,-38.562115
2029,-3.74395,-38.562366
2030,-3.745506,-38.5636
2031,-3.745374,-38.5635
2032,-3.741397,-38.563656
2033,-3.744651,-38.558183
2034,-3.741851,-38.560569
2035,-3.743928,-38.560144
2036,-3.744997,-38.560008
2037,-3.745382,-38.560896
2038,-3.739599,-38.55478
2039,-3.739683,-38.555927
2040,-3.740004,-38.556846
2041,-3.738644,-38.550189
2042,-3.739055,-38.552803
2043,-3.739226,-38.552899
2044,-3.737954,-38.547638
2045,-3.738141,-38.547871
2046,-3.738322,-38.549399
2047,-3.744385,-38.553962
2048,-3.744494,-38.553979
2049,-3.745347,-38.555312
2051,-3.737618,-38.545299
2052,-3.737526,-38.545636
2053,-3.741695,-38.542145
2054,-3.739721,-38.540458
2055,-3.738973,-38.541526
2056,-3.738101,-38.542269
2059,-3.738501,-38.540287
2061,-3.739257,-38.539322
2062,-3.740685,-38.538766
2063,-3.740531,-38.538614
2064,-3.740409,-38.538513
2067,-3.744503,-38.545115
2069,-3.744035,-38.541848
2072,-3.741536,-38.541558
2073,-3.745515,-38.535901
2074,-3.74367,-38.536799
2075,-3.743884,-38.535812
2076,-3.742587,-38.537311
2077,-3.743851,-38.538784
2078,-3.741304,-38.538895
2079,-3.741708,-38.538418
2080,-3.741869,-38.538213
2081,-3.741374,-38.538448
2082,-3.742229,-38.536083
2083,-3.741476,-38.534074
2084,-3.73931,-38.533424
2085,-3.736542,-38.532584
2086,-3.73686,-38.531012
2087,-3.73817,-38.529909
2088,-3.74006,-38.530542
2089,-3.738661,-38.52903
2091,-3.736923,-38.528441
2092,-3.736878,-38.526907
2093,-3.739057,-38.52763
2094,-3.741078,-38.528298
2095,-3.741071,-38.525654
2096,-3.740054,-38.52483
2097,-3.738474,-38.525532
2098,-3.742928,-38.534514
2099,-3.741751,-38.531108
2100,-3.743235,-38.531606
2101,-3.743751,-38.530471
2102,-3.742663,-38.530079
2103,-3.745209,-38.52837
2104,-3.743454,-38.528578
2105,-3.744784,-38.528492
2106,-3.743036,-38.527905
2107,-3.7438,-38.525468
2108,-3.744556,-38.525721
2109,-3.742859,-38.526206
2110,-3.742107,-38.525733
2112,-3.73772,-38.524343
2113,-3.737311,-38.522467
2115,-3.739688,-38.521062
2116,-3.738045,-38.520144
2118,-3.739068,-38.516899
2119,-3.739787,-38.5145
2121,-3.744733,-38.51815
2122,-3.744959,-38.515508
2125,-3.7408,-38.511411
2126,-3.737819,-38.511554
2127,-3.738116,-38.5111
2128,-3.737125,-38.507334
2129,-3.737342,-38.507621
2130,-3.739601,-38.508372
2131,-3.740587,-38.508439
2132,-3.739931,-38.509416
2133,-3.738888,-38.508773
2134,-3.738555,-38.509301
2136,-3.740477,-38.504255
2137,-3.739804,-38.50634
2139,-3.744561,-38.509702
2141,-3.742724,-38.509415
2142,-3.743047,-38.509223
2143,-3.742629,-38.510291
2146,-3.739369,-38.501879
2147,-3.739826,-38.500933
2148,-3.736581,-38.498588
2149,-3.739023,-38.499375
2150,-3.739008,-38.499113
2151,-3.738083,-38.499494
2152,-3.73685,-38.496677
2153,-3.740308,-38.498978
2154,-3.740454,-38.499003
2155,-3.741071,-38.497089
2159,-3.740626,-38.494984
2160,-3.741965,-38.500332
2161,-3.743553,-38.502424
2162,-3.745551,-38.50218
2163,-3.743425,-38.500582
2164,-3.743525,-38.500851
2165,-3.744174,-38.500509
2166,-3.745319,-38.496949
2167,-3.744555,-38.497852
2168,-3.741664,-38.497901
2169,-3.741186,-38.496269
2170,-3.741458,-38.495903
2171,-3.742327,-38.495047
2172,-3.742022,-38.494173
2173,-3.741858,-38.494205
2174,-3.743293,-38.495153
2175,-3.745354,-38.495809
2179,-3.739243,-38.489769
2185,-3.737632,-38.483444
2186,-3.738379,-38.481642
2187,-3.740844,-38.483742
2190,-3.743531,-38.489096
2191,-3.743303,-38.490246
2192,-3.742722,-38.491514
2193,-3.742598,-38.492406
2195,-3.745136,-38.490686
2197,-3.742341,-38.4864
2201,-3.744217,-38.484801
2202,-3.744752,-38.482613
2203,-3.74231,-38.484127
2204,-3.743083,-38.482734
2205,-3.74338,-38.482506
2206,-3.742046,-38.481661
2207,-3.742506,-38.484533
2210,-3.740705,-38.47616
2212,-3.740177,-38.47781
2213,-3.740299,-38.476546
2214,-3.741764,-38.481397
2215,-3.74162,-38.481221
2216,-3.742636,-38.478952
2217,-3.742386,-38.478925
2218,-3.743732,-38.475325
2219,-3.743507,-38.475312
2222,-3.742131,-38.471415
2229,-3.741651,-38.453233
2230,-3.741671,-38.453385
2231,-3.743705,-38.452133
2233,-3.749922,-38.602379
2234,-3.751693,-38.604089
2235,-3.752804,-38.604314
2237,-3.75437,-38.602807
2238,-3.75422,-38.60284
2239,-3.752446,-38.602689
2240,-3.750938,-38.602422
2241,-3.750481,-38.603705
2242,-3.74977,-38.596305
2246,-3.746363,-38.595885
2247,-3.746207,-38.591863
2248,-3.747412,-38.591682
2249,-3.747376,-38.590579
2250,-3.754353,-38.597331
2251,-3.753556,-38.597024
2252,-3.752586,-38.596975
2254,-3.751529,-38.596633
2255,-3.750242,-38.596538
2256,-3.754506,-38.5917
2257,-3.753015,-38.591619
2258,-3.75034,-38.590207
2262,-3.816908,-38.566616
2263,-3.812833,-38.570916
2264,-3.749648,-38.586132
2266,-3.748516,-38.584557
2267,-3.7484,-38.584872
2268,-3.750305,-38.584498
2269,-3.749397,-38.585865
2270,-3.748869,-38.586013
2271,-3.748631,-38.586047
2274,-3.749832,-38.57953
2275,-3.749634,-38.579893
2276,-3.748872,-38.5804
2277,-3.748091,-38.581128
2278,-3.747747,-38.581642
2279,-3.751251,-38.587248
2280,-3.751163,-38.587275
2281,-3.750733,-38.583754
2282,-3.752739,-38.582754
2283,-3.753011,-38.583117
2284,-3.753851,-38.585982
2285,-3.752228,-38.586062
2286,-3.753893,-38.581519
2287,-3.746848,-38.577766
2288,-3.747833,-38.575733
2290,-3.747184,-38.573728
2291,-3.748603,-38.572158
2292,-3.748622,-38.571504
2293,-3.749529,-38.571197
2299,-3.751341,-38.578248
2300,-3.752905,-38.576792
2301,-3.752764,-38.571735
2302,-3.752745,-38.571869
2303,-3.75168,-38.57276
2304,-3.751764,-38.572789
2305,-3.753672,-38.56867
2306,-3.753765,-38.568647
2307,-3.754247,-38.568948
2308,-3.754738,-38.569354
2309,-3.754067,-38.570639
2310,-3.747434,-38.5646
2311,-3.74835,-38.565437
2312,-3.748589,-38.56578
2313,-3.749547,-38.565954
2314,-3.74961,-38.566089
2315,-3.749423,-38.562037
2317,-3.748078,-38.563486
2318,-3.747485,-38.56393
2319,-3.746373,-38.563424
2320,-3.745976,-38.563219
2321,-3.747056,-38.562319
2322,-3.748266,-38.561058
2323,-3.748169,-38.55772
2324,-3.74808,-38.557752
2325,-3.745942,-38.557871
2326,-3.74608,-38.558122
2327,-3.746449,-38.560261
2328,-3.749621,-38.55914
2329,-3.749715,-38.559123
2330,-3.754339,-38.565632
2331,-3.754376,-38.565751
2332,-3.754751,-38.567236
2333,-3.754317,-38.567771
2334,-3.753443,-38.567596
2335,-3.751807,-38.567523
2336,-3.751592,-38.567291
2337,-3.750476,-38.561005
2338,-3.750477,-38.561117
2339,-3.750908,-38.562159
2340,-3.75256,-38.563109
2343,-3.754154,-38.557308
2344,-3.753115,-38.558495
2345,-3.752584,-38.558844
2346,-3.751987,-38.559624
2347,-3.751499,-38.559999
2348,-3.750978,-38.559076
2349,-3.75232,-38.557347
2350,-3.752306,-38.557554
2351,-3.751792,-38.557583
2352,-3.750516,-38.558988
2356,-3.746847,-38.553989
2357,-3.747429,-38.554498
2358,-3.747459,-38.554845
2359,-3.746538,-38.555857
2360,-3.746546,-38.555964
2361,-3.748094,-38.554262
2363,-3.746858,-38.552555
2364,-3.745758,-38.552471
2365,-3.746025,-38.55324
2366,-3.75122,-38.550846
2367,-3.749575,-38.552499
2368,-3.749179,-38.553057
2369,-3.74921,-38.549858
2370,-3.747057,-38.547344
2371,-3.749822,-38.54721
2372,-3.749997,-38.547184
2373,-3.748941,-38.549205
2374,-3.750934,-38.55638
2375,-3.753166,-38.556083
2376,-3.753772,-38.554421
2377,-3.754297,-38.554612
2378,-3.75364,-38.556806
2379,-3.751838,-38.552469
2380,-3.754177,-38.551041
2381,-3.754189,-38.547537
2382,-3.752987,-38.54885
2383,-3.751762,-38.548962
2384,-3.751741,-38.548754
2386,-3.748487,-38.545777
2387,-3.749072,-38.543922
2389,-3.747245,-38.544668
2390,-3.747095,-38.53938
